Student_ID,Netid,Course,Class_Standing,Major,Gender,URM_Status,First_Gen_Status,GPA,ACT_SAT_Math_Percentile,AP_Calculus_AB,AP_Calculus_BC,AP_Physics_EM,AP_Physics_Mech,PreScores,PostScores,Assessment,Semester,Sequence,Course_Content,Instruction,IntendedMajor,Class_ID
4222395,amg369,P1112,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.064,94.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4528788,exm4,P1112,Fresh,UNAFFIL-BS,M,Majority,ContGen,3.736,99.0,Well,Well,Well,Poor,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4528601,wl473,P2213,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.094,99.0,Well,Well,Poor,Well,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4225454,yy353,P1112,Sophomore,"ESS-BS, SNES-BS",F,Majority,ContGen,3.957,100.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4528237,nl392,P1112,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.94,96.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4227606,dap279,P1112,Fresh,UNAFFIL-BS,M,URM,FirstGen,3.786,99.0,Well,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4527760,jl3257,P1112,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.5,99.0,Well,Well,NotTaken,Poor,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4742255,jjc368,P1112,Fresh,UNAFFIL-BS,M,URM,ContGen,3.886,99.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4845313,ajn73,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,2.487,99.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Honours,Mechanics,Old,,2017FA-1116
4760780,djs488,P1112,Fresh,UNAFFIL-BS,F,Majority,ContGen,2.713,91.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4522016,cmg273,P1112,Fresh,UNAFFIL-BS,M,Majority,ContGen,3.821,99.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4266763,mff55,P2213,Sophomore,BEEAG-BS,M,URM,ContGen,2.357,93.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4271076,nnj9,P1116,Sophomore,UNDECLR-AB,M,URM,ContGen,2.874,83.0,Well,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Honours,Mechanics,Old,,2017FA-1116
4273898,dms486,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.68,97.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4273934,lgs73,P2213,Sophomore,CSCN-BS,M,URM,ContGen,3.343,96.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4274920,syw27,P2213,Sophomore,UNAFFIL-BS,F,Majority,FirstGen,3.86,100.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4275157,cnz5,P2213,Sophomore,UNAFFIL-BS,F,Majority,FirstGen,3.657,96.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4517127,sb855,P1112,Fresh,UNAFFIL-BS,M,URM,FirstGen,3,98.0,Well,Well,Poor,Poor,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4275663,jc2922,P2213,Sophomore,UNAFFIL-BS,F,Majority,FirstGen,3.149,98.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4276354,bjd86,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.922,91.0,Well,NotTaken,Well,Well,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4277292,sg939,P2213,Sophomore,BEEAG-BS,F,Majority,ContGen,3.473,99.0,Well,Well,Poor,Well,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4277631,dng35,P1112,Sophomore,ESS-BS,M,Majority,ContGen,3.546,96.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4834480,mb2363,P1112,Fresh,UNAFFIL-BS,M,Majority,ContGen,3.195,97.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4279918,yl559,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.152,100.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4280306,kmm398,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.562,96.0,Well,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4280713,tam253,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.474,99.0,Well,Well,Poor,Poor,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4283643,ics9,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,3.152,96.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4762622,el577,P1116,Fresh,UNDECLR-AB,F,Majority,FirstGen,3.467,99.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Honours,Mechanics,Old,,2017FA-1116
4283953,as2594,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.554,96.0,Well,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4283990,ar727,P2217,Fresh,UNDECLR-AB,M,Majority,ContGen,3.756,99.0,Well,Well,Well,Well,,,PLIC,FA,Honours,EM,Old,,2017FA-2217
4264378,sgs228,P2213,Sophomore,UNAFFIL-BS,M,Majority,FirstGen,3.158,96.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4264339,glh76,P2213,Sophomore,UNAFFIL-BS,M,Majority,FirstGen,2.867,94.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4261193,jr826,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,2.439,99.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4252974,fs383,P1112,Fresh,UNAFFIL-BS,M,URM,ContGen,4,99.0,Well,Well,Well,Well,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4254001,rs2342,P1112,Fresh,UNDECLR-AB,M,URM,FirstGen,2.607,99.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4520317,jsd242,P1112,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.979,99.0,Well,Well,Poor,Poor,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4761006,jhb332,P1112,Fresh,UNAFFIL-BS,M,Majority,ContGen,3.893,99.0,Well,Well,Poor,Well,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4256332,atp44,P1112,Fresh,BEEAG-BS,M,URM,ContGen,3.629,96.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4256336,pp384,P1112,Fresh,UNAFFIL-BS,M,URM,ContGen,3.564,99.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4518682,mdc256,P1112,Fresh,UNAFFIL-BS,M,Majority,ContGen,3,99.0,Well,Well,NotTaken,Poor,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4256658,cls344,P1112,Fresh,UNAFFIL-BS,F,Majority,ContGen,1.833,92.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4258161,vml36,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.181,98.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4258179,fbk22,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,2.756,99.0,Well,Well,NotTaken,Poor,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4837623,jpc342,P1112,Fresh,UNAFFIL-BS,M,Majority,ContGen,3.844,100.0,Well,Well,Poor,Well,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4259904,mh876,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.078,94.0,Well,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4260607,shf54,P2213,Sophomore,UNAFFIL-BS,M,Majority,FirstGen,2.84,97.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4761756,xb39,P1112,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.456,99.0,Well,Well,NotTaken,Well,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4261138,ejs349,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.677,97.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4262897,eeb85,P2213,Sophomore,UNDECLR-AB,F,Majority,ContGen,2.802,93.0,Well,Poor,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4285770,lek92,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,1.773,99.0,Poor,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4205822,lb586,P1112,Fresh,UNAFFIL-BS,F,Majority,ContGen,2.78,100.0,Well,Well,NotTaken,Poor,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4204376,dep78,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.969,100.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4143834,amn78,P2213,Sophomore,UNAFFIL-BS,M,Majority,FirstGen,3.442,99.0,Well,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4145566,mam758,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.202,98.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4146568,ll643,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.24,99.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4146972,mmf239,P1112,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.472,98.0,Well,Well,NotTaken,Poor,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4535260,ps735,P1116,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.107,99.0,Well,Well,Poor,Poor,,,PLIC,FA,Honours,Mechanics,Old,,2017FA-1116
4147195,kev29,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.684,100.0,Well,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4147407,ajk279,P2213,Fresh,UNAFFIL-BS,M,Majority,ContGen,3.386,99.0,Well,Well,Poor,Well,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4147967,ecc224,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.298,98.0,Well,Well,NotTaken,Poor,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4149237,mq65,P2213,Sophomore,UNAFFIL-BS,F,URM,ContGen,3.977,99.0,Well,Well,Poor,Poor,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4149871,ssn38,P2213,Sophomore,ENVEN-BS,M,Majority,ContGen,3.184,99.0,Well,Well,NotTaken,Well,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4149894,rrm97,P1112,Sophomore,BSCN-AB,M,URM,FirstGen,3.53,99.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4149917,sl2863,P1112,Sophomore,ISCI-BS,F,Majority,ContGen,1.92,97.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4733329,ag946,P1112,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.371,99.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4151519,med286,P1112,Sophomore,FBSC-BS,F,Majority,ContGen,3.602,98.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4734081,fh244,P1112,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.86,100.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4533865,ycs4,P1112,Fresh,UNAFFIL-BS,F,Majority,ContGen,4,98.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4149137,kvt5,P2213,Sophomore,UNAFFIL-BS,F,URM,ContGen,3.093,97.0,Poor,Poor,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4141425,ejr234,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,2.787,100.0,Well,Poor,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4128323,scg99,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,4.117,98.0,Well,Well,Well,Well,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4130772,ced234,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.44,99.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4536141,rt359,P1112,Fresh,UNAFFIL-BS,M,Majority,ContGen,3,99.0,Well,Well,NotTaken,Poor,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4131820,bpc59,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.688,97.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4132385,ssc252,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.938,98.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4133569,raa248,P2213,Sophomore,UNDECLR-AB,M,Majority,ContGen,3.94,99.0,Well,Well,Poor,Well,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4135333,kz73,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.677,99.0,Well,Well,Poor,Poor,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4136142,jhw263,P2213,Sophomore,UNAFFIL-BS,M,Majority,FirstGen,3.04,98.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4136534,eaw242,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.078,94.0,Well,Poor,Poor,Well,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4136898,yw458,P2213,Sophomore,BEEEN-BS,F,Majority,ContGen,3.341,99.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4136942,jw785,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.714,99.0,Well,Poor,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4137338,ev225,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,2.777,96.0,Well,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4141249,cfr56,P2217,Sophomore,UNDECLR-AB,M,Majority,ContGen,3.154,100.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Honours,EM,Old,,2017FA-2217
4141364,gmr59,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,3.184,99.0,Poor,Poor,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4155608,vek9,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.397,99.0,Well,Well,NotTaken,Poor,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4157850,ag764,P1112,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.675,99.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4531903,pjg222,P1112,Fresh,UNDECLR-AB,M,Majority,ContGen,3.467,99.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4850381,sjc339,P1112,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.214,99.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4850173,jen67,P1112,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.564,99.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4531781,jcn66,P1112,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.493,98.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4173747,srw244,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,2.839,99.0,Well,NotTaken,Poor,Poor,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4850122,ua37,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.6,99.0,Well,Well,Well,Well,,,PLIC,FA,Honours,Mechanics,New,,2017FA-1116
4531630,prp59,P1112,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.514,98.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4182398,nmp53,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.534,99.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4183764,ab997,P2213,Sophomore,BEEAG-BS,F,Majority,ContGen,3.098,99.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4183849,bs645,P1112,Fresh,UNAFFIL-BS,M,Majority,ContGen,3.788,100.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4183851,awf45,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,2.752,97.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4199328,meh327,P2213,Sophomore,UNAFFIL-BS,M,URM,ContGen,3.887,99.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4202046,el555,P2213,Sophomore,UNAFFIL-BS,F,Majority,FirstGen,2.019,99.0,Well,Poor,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4202284,rb685,P1112,Fresh,UNAFFIL-BS,M,URM,ContGen,2.827,96.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4739357,vmw9,P1112,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.407,98.0,Well,Well,NotTaken,Poor,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4203920,as3284,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,2.837,99.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4203940,mrd89,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.722,94.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4204014,apm97,P1112,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.736,98.0,Well,Well,Poor,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4171084,md653,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,3.394,99.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4170444,ck547,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,2.448,99.0,Poor,Poor,Poor,Poor,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4157999,ml958,P2213,Sophomore,OREN-BS,F,Majority,ContGen,3.677,99.0,Well,Well,Poor,Well,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4161033,cee38,P1112,Sophomore,UNDECLR-AB,F,Majority,ContGen,3.094,91.0,Well,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4163047,ofr7,P1112,Fresh,UNAFFIL-BS,F,URM,ContGen,3.786,98.0,Well,Well,Well,Well,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4163522,jds462,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,2.76,96.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4163983,dtf43,P2213,Sophomore,BEEAG-BS,M,Majority,ContGen,2.589,100.0,Well,NotTaken,Poor,Poor,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4533047,rgr85,P1112,Fresh,UNAFFIL-BS,M,Majority,ContGen,3.789,100.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4736854,amp342,P1116,Fresh,UNDECLR-AB,M,Majority,ContGen,3.313,99.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Honours,Mechanics,Old,,2017FA-1116
4737278,mcp234,P1112,Fresh,"MENG-BS, UNAFFIL-BS",M,Majority,ContGen,3.264,99.0,Well,Well,Poor,Well,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4453400,ajl342,P1112,Fresh,UNAFFIL-BS,M,Majority,ContGen,3.364,99.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4165932,dj256,P2213,Sophomore,CSCN-BS,M,Majority,ContGen,3.708,99.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4167680,mqw4,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.25,98.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4532117,jtp224,P1112,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.543,99.0,Well,Poor,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4169102,pxc3,P1112,Fresh,UNAFFIL-BS,M,Majority,ContGen,4,100.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4169688,szk4,P2213,Sophomore,CSCN-BS,F,Majority,ContGen,2.948,98.0,Well,Well,NotTaken,Poor,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4170182,wpz5,P2213,Sophomore,ENVEN-BS,M,Majority,ContGen,2.645,99.0,Well,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4170434,mwh85,P2213,Sophomore,UNDECLR-AB,M,Majority,ContGen,3.017,96.0,Well,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4128000,rrg73,P1112,Sophomore,PAM-BS,M,Majority,ContGen,3.912,99.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4285960,zs92,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,4.034,97.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4287358,ljs294,P2213,Sophomore,UNAFFIL-BS,M,Majority,ContGen,2.868,99.0,NotTaken,NotTaken,NotTaken,Poor,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4399176,bio4,P2213,Sophomore,UNAFFIL-BS,F,URM,ContGen,2.413,91.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4402564,jyg9,P1112,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.347,99.0,Well,Well,Poor,Well,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4403144,jep355,P2213,Sophomore,ENVE-BS,F,Majority,ContGen,2.129,92.0,Well,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4403981,cw648,P2213,Sophomore,UNAFFIL-BS,F,Majority,FirstGen,3.769,100.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4404009,slu5,P2213,Sophomore,CIVE-BS,M,Majority,ContGen,3.327,99.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4473423,sc2267,P1112,Fresh,UNAFFIL-BS,M,Majority,ContGen,2.18,99.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4406545,jr928,P2213,Sophomore,UNAFFIL-BS,M,Majority,FirstGen,2.583,97.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4407123,aa792,P2213,Sophomore,CSCN-BS,M,Majority,ContGen,2.911,98.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4409982,hl769,P2213,Sophomore,UNDECLR-AB,M,Majority,FirstGen,2.952,89.0,Poor,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4410073,ntp23,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.14,99.0,Well,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4411305,np372,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.604,99.0,NotTaken,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4411403,bb592,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,3.498,98.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4411616,sb2276,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,2.914,98.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4473440,sc2326,P1116,Fresh,UNAFFIL-BS,F,Majority,ContGen,3.869,99.0,Well,Well,Well,Well,,,PLIC,FA,Honours,Mechanics,Old,,2017FA-1116
4377930,ng346,P1112,Sophomore,LARC-BS,M,Majority,ContGen,3.28,98.0,Poor,NotTaken,NotTaken,NotTaken,,,PLIC,FA,Engineering,Mechanics,Old,,2017FA-1112
4378160,tz76,P2213,Sophomore,UNAFFIL-BS,F,Majority,ContGen,4.158,100.0,Well,Well,NotTaken,NotTaken,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
4378392,zz227,P2213,Sophomore,CHEM-AB,M,Majority,FirstGen,4.113,99.0,Well,Well,Well,Well,,,PLIC,FA,Engineering,EM,Old,,2017FA-2213
